ID,duration,path,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,phn_format,phn_opts,wrd,wrd_format,wrd_opts,starts,ends,phonemes_61,phonemes_39
msds0_si2337,3.73125,train/dr6/msds0/si2337.wav,wav,,msds0,string,,string,,alice i tell you my feet are like chopped beefsteak,string,,0 2379 2892 5052 6140 7240 10670 18542 18946 19800 21160 22010 23477 24104 24939 25620 27028 28445 30970 33320 33933 35158 36360 37389 38985 40722 41716 44040 46310 46727 47984 49308 50186 51260 52680 53862,2379 2892 5052 6140 7240 10670 18542 18946 19800 21160 22010 23477 24104 24939 25620 27028 28445 30970 33320 33933 35158 36360 37389 38985 40722 41716 44040 46310 46727 47984 49308 50186 51260 52680 53862 59600,h# q ae l ix s pau q ay tcl t eh l y ux m ay f iy tcl q ah l ay kcl ch aa pcl b iy f s th ey kcl h#,sil ae l ih s sil ay sil t eh l y uw m ay f iy sil ah l ay sil ch aa sil b iy f s th ey sil sil
fpad0_si1976,2.528,train/dr6/fpad0/si1976.wav,wav,,fpad0,string,,string,,wingman stay clear he prayed,string,,0 2240 3258 4704 5681 6587 8329 10089 16080 18117 18700 19040 21320 22787 23724 24431 26193 27697 28842 30396 31890 32910 33963 37221 38224 38440,2240 3258 4704 5681 6587 8329 10089 16080 18117 18700 19040 21320 22787 23724 24431 26193 27697 28842 30396 31890 32910 33963 37221 38224 38440 40400,h# w iy ng m ih n pau s tcl t ey kcl k l ih r hv iy pcl p r ey dcl d h#,sil w iy ng m ih n sil s sil t ey sil k l ih r hh iy sil p r ey sil d sil
fpad0_sx176,4.032,train/dr6/fpad0/sx176.wav,wav,,fpad0,string,,string,,buying a thoroughbred horse requires intuition and expertise,string,,0 2220 2430 5263 6480 7352 8731 10700 11571 13075 14513 15450 15720 16668 17629 18040 18680 19830 22359 23910 26392 26666 26986 28580 29410 30235 32000 33518 34774 35539 36093 36868 37530 38270 39943 41140 42997 44078 45678 46850 47644 48874 49530 49840 50735 51600 52160 53040 54680 55550 58970 62140,2220 2430 5263 6480 7352 8731 10700 11571 13075 14513 15450 15720 16668 17629 18040 18680 19830 22359 23910 26392 26666 26986 28580 29410 30235 32000 33518 34774 35539 36093 36868 37530 38270 39943 41140 42997 44078 45678 46850 47644 48874 49530 49840 50735 51600 52160 53040 54680 55550 58970 62140 64480,h# b ay ih ng ah th ah r ow bcl b r eh dcl d hh ao r s r ax kcl k w ay axr z q ih n tcl t uw ih sh ix n eh n eh kcl k s pcl p axr tcl t iy s h#,sil b ay ih ng ah th ah r ow sil b r eh sil d hh aa r s r ah sil k w ay er z ih n sil t uw ih sh ih n eh n eh sil k s sil p er sil t iy s sil
fpad0_si716,4.7104375,train/dr6/fpad0/si716.wav,wav,,fpad0,string,,string,,there are canoes ideal for fishing in protected waters or for camping trips,string,,0 11750 12040 12574 13434 14305 15992 16989 18280 19050 19809 20807 23611 24396 26109 27310 27540 28365 29639 31390 32082 34360 35025 37266 38084 38620 39422 40239 41050 41610 42040 43010 43830 44680 45950 46530 47000 47660 48340 49623 51268 51772 52170 53408 54759 55480 57400 57920 59200 60254 62006 62339 63652 63881 64569 65440 66530 67717 68013 68760 70420 70859 72640,11750 12040 12574 13434 14305 15992 16989 18280 19050 19809 20807 23611 24396 26109 27310 27540 28365 29639 31390 32082 34360 35025 37266 38084 38620 39422 40239 41050 41610 42040 43010 43830 44680 45950 46530 47000 47660 48340 49623 51268 51772 52170 53408 54759 55480 57400 57920 59200 60254 62006 62339 63652 63881 64569 65440 66530 67717 68013 68760 70420 70859 72640 75360,h# dh ih r q aa r kcl k ix n ux z ay dcl d iy l f axr f ih sh ix ng ix n pcl p axr tcl t eh kcl t ix dcl d w ao dcl d axr z axr f axr kcl k ae m pcl p ix ng tcl t r ih pcl p s h#,sil dh ih r aa r sil k ih n uw z ay sil d iy l f er f ih sh ih ng ih n sil p er sil t eh sil t ih sil d w aa sil d er z er f er sil k ae m sil p ih ng sil t r ih sil p s sil
fpad0_sx86,2.3488125,train/dr6/fpad0/sx86.wav,wav,,fpad0,string,,string,,hispanic costumes are quite colorful,string,,0 1640 2500 3220 4644 5780 5951 7853 8647 9720 11690 12560 14820 15830 16604 17175 17671 18088 19290 20393 21720 23130 24570 25300 26760 28560 29570 30247 31164 32075 34143 35560,1640 2500 3220 4644 5780 5951 7853 8647 9720 11690 12560 14820 15830 16604 17175 17671 18088 19290 20393 21720 23130 24570 25300 26760 28560 29570 30247 31164 32075 34143 35560 37520,h# hh ix s pcl p ae n ih kcl k aa s tcl t y ix m z axr kcl k w ay tcl k ah l axr f el h#,sil hh ih s sil p ae n ih sil k aa s sil t y ih m z er sil k w ay sil k ah l er f l sil
fpad0_sx356,3.609625,train/dr6/fpad0/sx356.wav,wav,,fpad0,string,,string,,diane may splurge and buy a turquoise necklace,string,,0 12600 12770 15582 17712 18599 19516 21467 23644 24920 25170 26318 29326 30030 30520 31160 32240 32969 33201 35801 36456 37950 38740 39966 41220 42120 44200 45993 46507 47303 48295 49650 50250 51061 52053 55060,12600 12770 15582 17712 18599 19516 21467 23644 24920 25170 26318 29326 30030 30520 31160 32240 32969 33201 35801 36456 37950 38740 39966 41220 42120 44200 45993 46507 47303 48295 49650 50250 51061 52053 55060 57680,h# d ay ae n m ey s pcl p l er dcl jh ix n bcl b ay ax tcl t er kcl k oy s epi n eh kcl k l ax s h#,sil d ay ae n m ey s sil p l er sil jh ih n sil b ay ah sil t er sil k oy s sil n eh sil k l ah s sil
fpad0_sx446,2.8224375,train/dr6/fpad0/sx446.wav,wav,,fpad0,string,,string,,thomas thinks a larger clamp solves the problem,string,,0 2949 3560 5047 5875 7339 9440 10652 12387 12952 13253 13440 14838 15498 16798 18673 19550 20450 20980 21890 23270 24514 25107 27214 27554 28740 28929 30628 32386 33109 33796 35360 36040 36360 37370 38380 39013 40187 41270 41470 42033 42758 43503,2949 3560 5047 5875 7339 9440 10652 12387 12952 13253 13440 14838 15498 16798 18673 19550 20450 20980 21890 23270 24514 25107 27214 27554 28740 28929 30628 32386 33109 33796 35360 36040 36360 37370 38380 39013 40187 41270 41470 42033 42758 43503 45120,h# t aa m ah s dh ih ng kcl k s ax l aa r dcl jh axr kcl k l ae m pcl p s ao l v z dh ix pcl p r aa bcl b l ax m h#,sil t aa m ah s dh ih ng sil k s ah l aa r sil jh er sil k l ae m sil p s aa l v z dh ih sil p r aa sil b l ah m sil
fpad0_si1346,3.4560000000000004,train/dr6/fpad0/si1346.wav,wav,,fpad0,string,,string,,consider couples visiting an art museum,string,,0 13910 14536 15289 16160 18390 19191 19390 19870 21364 22810 23780 24939 26400 26630 28657 30328 31164 32321 33457 34360 34773 34977 36400 37309 37636 38898 39561 40484 40947 41858 43658 44533 45625 46400 48429 50025 51764 52968 54104,13910 14536 15289 16160 18390 19191 19390 19870 21364 22810 23780 24939 26400 26630 28657 30328 31164 32321 33457 34360 34773 34977 36400 37309 37636 38898 39561 40484 40947 41858 43658 44533 45625 46400 48429 50025 51764 52968 54104 55280,h# k ah n s ih dcl d er kcl k ah pcl p el z v ih z ih dcl d ih ng ix q eh n ax q aa r q m ux z iy ix m h#,sil k ah n s ih sil d er sil k ah sil p l z v ih z ih sil d ih ng ih eh n ah aa r m uw z iy ih m sil
fpad0_sx266,2.9568125,train/dr6/fpad0/sx266.wav,wav,,fpad0,string,,string,,withdraw only as much money as you need,string,,0 11120 11738 12360 13953 14980 15470 16543 19080 20857 22545 23570 23937 24689 25570 26710 27217 27947 28866 29830 30755 31560 31920 33000 33400 34631 35450 36700 37093 37880 39436 43593 44479 45313,11120 11738 12360 13953 14980 15470 16543 19080 20857 22545 23570 23937 24689 25570 26710 27217 27947 28866 29830 30755 31560 31920 33000 33400 34631 35450 36700 37093 37880 39436 43593 44479 45313 47280,h# w ix th dcl d r ao q ow n l iy ix z epi m ah tcl ch epi m ah nx iy ih z y ux n iy dcl d h#,sil w ih th sil d r aa ow n l iy ih z sil m ah sil ch sil m ah n iy ih z y uw n iy sil d sil
fsdj0_sx215,2.8224375,train/dr6/fsdj0/sx215.wav,wav,,fsdj0,string,,string,,the sermon emphasized the need for affirmative action,string,,0 2280 2600 3400 5560 7394 8355 9190 9942 10861 11864 12600 13640 14200 15880 19480 20261 20760 21320 21880 23000 25232 25691 26151 27560 28783 29033 29880 31480 32584 33400 34400 34640 35640 36360 39101 39800 41483 42569 44120,2280 2600 3400 5560 7394 8355 9190 9942 10861 11864 12600 13640 14200 15880 19480 20261 20760 21320 21880 23000 25232 25691 26151 27560 28783 29033 29880 31480 32584 33400 34400 34640 35640 36360 39101 39800 41483 42569 44120 45120,h# dh ax s er m ix n q eh m f ax s ay z dcl dh ix n iy dcl d f ao r ax f er m ax dx ih v ae kcl sh ix n h#,sil dh ah s er m ih n eh m f ah s ay z sil dh ih n iy sil d f aa r ah f er m ah dx ih v ae sil sh ih n sil
fsdj0_sx395,2.5984375,train/dr6/fsdj0/sx395.wav,wav,,fsdj0,string,,string,,i took her word for it but is she really going with you,string,,0 2440 3240 3885 4840 5480 5960 6520 7160 8522 9650 12280 14173 15624 16501 17640 19160 19560 20080 20400 21640 23320 24104 25240 26360 27780 28520 29000 29368 31415 32208 33044 33640 34280 35720 37026 39185,2440 3240 3885 4840 5480 5960 6520 7160 8522 9650 12280 14173 15624 16501 17640 19160 19560 20080 20400 21640 23320 24104 25240 26360 27780 28520 29000 29368 31415 32208 33044 33640 34280 35720 37026 39185 41520,h# ay tcl t uh kcl k hh er w er f ao r ix tcl b ax dx ix sh iy r ih l iy gcl g ow ix ng w ix th y uw h#,sil ay sil t uh sil k hh er w er f aa r ih sil b ah dx ih sh iy r ih l iy sil g ow ih ng w ih th y uw sil
fsdj0_si485,2.0544375,train/dr6/fsdj0/si485.wav,wav,,fsdj0,string,,string,,both cars were slightly damaged,string,,0 2040 2520 4440 5480 6182 7240 8946 9800 10520 11080 12200 13720 14440 15080 16360 17320 17666 18360 19080 19400 21960 22892 24355 24920 27989 30660,2040 2520 4440 5480 6182 7240 8946 9800 10520 11080 12200 13720 14440 15080 16360 17320 17666 18360 19080 19400 21960 22892 24355 24920 27989 30660 32800,h# b ow th kcl k aa r z w axr s epi l ay q l iy dcl d ae m ix dcl jh dcl h#,sil b ow th sil k aa r z w er s sil l ay l iy sil d ae m ih sil jh sil sil
fsdj0_sx125,2.0928125,train/dr6/fsdj0/sx125.wav,wav,,fsdj0,string,,string,,westchester is a county in new york,string,,0 2280 2946 4280 6560 6753 7720 9080 10720 11000 12280 12920 13720 14680 15160 16760 18590 18966 19383 19885 20929 22200 23240 24898 25900 27840 28680 30200 30840,2280 2946 4280 6560 6753 7720 9080 10720 11000 12280 12920 13720 14680 15160 16760 18590 18966 19383 19885 20929 22200 23240 24898 25900 27840 28680 30200 30840 33440,h# w eh s tcl ch eh s t er ix z ix kcl k aw n tcl t iy ih n ux y ao r kcl k h#,sil w eh s sil ch eh s t er ih z ih sil k aw n sil t iy ih n uw y aa r sil k sil
fsdj0_sx35,2.1888125,train/dr6/fsdj0/sx35.wav,wav,,fsdj0,string,,string,,help celebrate your brother's success,string,,0 2360 3320 4600 5240 5960 6480 8520 9483 10193 11160 12073 12685 13911 14496 15248 15958 17047 17185 17751 18882 19300 21000 23240 23880 24520 26440 29320 32759,2360 3320 4600 5240 5960 6480 8520 9483 10193 11160 12073 12685 13911 14496 15248 15958 17047 17185 17751 18882 19300 21000 23240 23880 24520 26440 29320 32759 34960,h# hh eh l pcl p s eh l ax bcl r ey q y axr bcl b r ah dh axr s ix kcl s eh s h#,sil hh eh l sil p s eh l ah sil r ey y er sil b r ah dh er s ih sil s eh s sil
fsdj0_si1115,4.3839999999999995,train/dr6/fsdj0/si1115.wav,wav,,fsdj0,string,,string,,he did not however settle back into acquiescence with things as they were,string,,0 2280 3000 3880 4360 5080 5720 6433 7400 9691 11321 13075 14579 15456 17640 21240 23320 24200 24600 25720 26520 26840 29240 30040 30680 31039 31560 31980 32919 33378 34040 35640 36847 37323 38015 39227 40440 42440 44040 46680 48251 48661 49480 51720 53515 55240 56680 57364 59000 60280 60920 62538 64376 67426,2280 3000 3880 4360 5080 5720 6433 7400 9691 11321 13075 14579 15456 17640 21240 23320 24200 24600 25720 26520 26840 29240 30040 30680 31039 31560 31980 32919 33378 34040 35640 36847 37323 38015 39227 40440 42440 44040 46680 48251 48661 49480 51720 53515 55240 56680 57364 59000 60280 60920 62538 64376 67426 70080,h# hh iy dcl d ix dcl n ao hv aw eh v er pau s eh dx el bcl b ae kcl k ix n tcl t ix q ae kcl k w iy eh s en s epi w ix th ih ng z q ae z dh ey w er h#,sil hh iy sil d ih sil n aa hh aw eh v er sil s eh dx l sil b ae sil k ih n sil t ih ae sil k w iy eh s n s sil w ih th ih ng z ae z dh ey w er sil
fsdj0_sx305,2.35525,train/dr6/fsdj0/sx305.wav,wav,,fsdj0,string,,string,,cottage cheese with chives is delicious,string,,0 2160 3049 4720 4971 6015 6558 7728 9160 11160 12240 12893 13480 14120 14872 16280 20261 20880 22266 22892 23880 24981 25357 25720 26400 27404 28680 30280 31880 35560,2160 3049 4720 4971 6015 6558 7728 9160 11160 12240 12893 13480 14120 14872 16280 20261 20880 22266 22892 23880 24981 25357 25720 26400 27404 28680 30280 31880 35560 37680,h# k aa dx ix dcl jh ch iy z w ix th tcl ch ay v z q ix z dcl d ax l ih sh ix s h#,sil k aa dx ih sil jh ch iy z w ih th sil ch ay v z ih z sil d ah l ih sh ih s sil
fsdj0_si1745,2.5984375,train/dr6/fsdj0/si1745.wav,wav,,fsdj0,string,,string,,this one came a bit high at thirty thousand or more,string,,0 2600 2840 3640 5430 6093 6976 7644 8000 8920 10480 11404 12114 12680 13160 14537 16334 19658 21320 22840 23160 24355 25120 26200 27720 30760 31640 32480 32640 34046 35926 37932 38934,2600 2840 3640 5430 6093 6976 7644 8000 8920 10480 11404 12114 12680 13160 14537 16334 19658 21320 22840 23160 24355 25120 26200 27720 30760 31640 32480 32640 34046 35926 37932 38934 41520,h# dh ih s w ah n kcl k ey m ax bcl b ih hv ay ix tcl th er dx iy th aw z ix nx axr m ao r h#,sil dh ih s w ah n sil k ey m ah sil b ih hh ay ih sil th er dx iy th aw z ih n er m aa r sil
fsgf0_sx27,2.0608125,train/dr6/fsgf0/sx27.wav,wav,,fsgf0,string,,string,,did dad do academic bidding,string,,0 2200 2660 3745 5650 5940 10200 11790 12150 12825 14120 16040 16980 17250 17720 18660 18940 20428 21472 22200 24790 24980 26640 27080 28520 29880,2200 2660 3745 5650 5940 10200 11790 12150 12825 14120 16040 16980 17250 17720 18660 18940 20428 21472 22200 24790 24980 26640 27080 28520 29880 32880,h# d ih dcl d ae dcl d ux w ae kcl k ix dcl d eh m ix kcl b ih dx ih ng h#,sil d ih sil d ae sil d uw w ae sil k ih sil d eh m ih sil b ih dx ih ng sil
fsgf0_sx297,2.25925,train/dr6/fsgf0/sx297.wav,wav,,fsgf0,string,,string,,rock and roll music has a great rhythm,string,,0 2129 3133 4732 5590 5950 7143 8246 9826 10840 12114 13213 14370 15640 16520 17160 17879 18490 19780 20870 21480 22870 23460 24400 26280 28301 29746 31081 32095 32960 34134,2129 3133 4732 5590 5950 7143 8246 9826 10840 12114 13213 14370 15640 16520 17160 17879 18490 19780 20870 21480 22870 23460 24400 26280 28301 29746 31081 32095 32960 34134 36080,h# r aa kcl k en r ow l m y ux z ix kcl k hh eh z ix gcl g r ey q r ih dh ax m h#,sil r aa sil k n r ow l m y uw z ih sil k hh eh z ih sil g r ey r ih dh ah m sil
fsgf0_si1557,2.873625,train/dr6/fsgf0/si1557.wav,wav,,fsgf0,string,,string,,they had vermouth sitting in front of a cafe,string,,0 2240 2590 3920 5120 6800 7640 8360 9240 10680 13720 14621 18190 19160 19560 20760 21400 22433 23480 25760 26200 27080 27640 28271 29320 30120 31510 32480 34760 37330 40981,2240 2590 3920 5120 6800 7640 8360 9240 10680 13720 14621 18190 19160 19560 20760 21400 22433 23480 25760 26200 27080 27640 28271 29320 30120 31510 32480 34760 37330 40981 45920,h# dh ey hv ae dcl v axr m uw th s ih dx iy ng ih n f r ah nx ix v ix kcl k ae f ey h#,sil dh ey hh ae sil v er m uw th s ih dx iy ng ih n f r ah n ih v ih sil k ae f ey sil
fsgf0_si2187,4.025625,train/dr6/fsgf0/si2187.wav,wav,,fsgf0,string,,string,,he daydreamed on the rock while she swam and splashed around,string,,0 7459 8200 9736 10760 11240 13701 14500 15110 16086 18040 19367 19750 20092 22080 22808 23130 23977 25147 28440 30160 31005 31409 32165 32770 34740 36140 38640 39280 40546 42932 43798 44269 45160 46520 47630 47820 48826 50840 51540 52600 53073 53543 55047 58666 59520 60240 60560,7459 8200 9736 10760 11240 13701 14500 15110 16086 18040 19367 19750 20092 22080 22808 23130 23977 25147 28440 30160 31005 31409 32165 32770 34740 36140 38640 39280 40546 42932 43798 44269 45160 46520 47630 47820 48826 50840 51540 52600 53073 53543 55047 58666 59520 60240 60560 64320,h# hh iy dcl d ey dcl d r iy m dcl d aa n dh ax r aa kcl k w ah l sh iy s epi w ae m ix n s pcl p l ae sh tcl t axr r aw n dcl d h#,sil hh iy sil d ey sil d r iy m sil d aa n dh ah r aa sil k w ah l sh iy s sil w ae m ih n s sil p l ae sh sil t er r aw n sil d sil
fsgf0_sx117,2.64325,train/dr6/fsgf0/sx117.wav,wav,,fsgf0,string,,string,,the mango and the papaya are in a bowl,string,,0 2468 2635 3000 4431 6960 7440 7760 8060 10234 11279 12280 12510 13160 14350 14770 15240 16850 17810 21514 24040 28760 30161 30788 31800 32360 32831 34095 34243 36845 39240,2468 2635 3000 4431 6960 7440 7760 8060 10234 11279 12280 12510 13160 14350 14770 15240 16850 17810 21514 24040 28760 30161 30788 31800 32360 32831 34095 34243 36845 39240 42240,h# dh ix m ae ng gcl g ow eh n dh ix pcl p ax pcl p ay ah pau aa r ih nx ix bcl b ow l h#,sil dh ih m ae ng sil g ow eh n dh ih sil p ah sil p ay ah sil aa r ih n ih sil b ow l sil
fsgf0_si927,5.29925,train/dr6/fsgf0/si927.wav,wav,,fsgf0,string,,string,,naturally no woman can ever completely monopolize the sexual initiative,string,,0 2000 2720 5280 6080 7600 8355 9441 12680 16280 17452 19293 20520 22200 23292 24138 25720 26860 27520 28027 28822 30245 31240 32040 33250 33714 34111 35060 35980 37030 37579 38680 39852 40626 41560 42684 43228 43960 46365 47700 48130 49160 53170 54350 55070 55720 56160 58330 59800 60340 60640 62932 64662 65623 66640 67960 69420 71370 71896 73400 74370 75640 77738,2000 2720 5280 6080 7600 8355 9441 12680 16280 17452 19293 20520 22200 23292 24138 25720 26860 27520 28027 28822 30245 31240 32040 33250 33714 34111 35060 35980 37030 37579 38680 39852 40626 41560 42684 43228 43960 46365 47700 48130 49160 53170 54350 55070 55720 56160 58330 59800 60340 60640 62932 64662 65623 66640 67960 69420 71370 71896 73400 74370 75640 77738 84720,h# n ae tcl ch axr l iy pau n ow w uh m ih n kcl k ix n eh v axr kcl k ax m pcl p l iy q l iy m ax n aa pcl p el ay z epi dh ax s eh kcl k sh uw el ih n ih sh ix tcl t ih v h#,sil n ae sil ch er l iy sil n ow w uh m ih n sil k ih n eh v er sil k ah m sil p l iy l iy m ah n aa sil p l ay z sil dh ah s eh sil k sh uw l ih n ih sh ih sil t ih v sil
fsgf0_sx387,2.8608125,train/dr6/fsgf0/sx387.wav,wav,,fsgf0,string,,string,,the giant redwoods shimmered in the glistening sun,string,,0 2170 2720 3193 4335 5230 8271 9760 10240 11195 12173 13480 14960 15560 16653 17240 17729 20860 22120 22920 24840 25460 25660 26520 27303 27860 28440 29680 30270 30796 31850 33450 34195 34529 35504 36780 39540 42912 43842,2170 2720 3193 4335 5230 8271 9760 10240 11195 12173 13480 14960 15560 16653 17240 17729 20860 22120 22920 24840 25460 25660 26520 27303 27860 28440 29680 30270 30796 31850 33450 34195 34529 35504 36780 39540 42912 43842 45680,h# dh ix dcl jh ay ih n tcl r eh dcl w uh dcl d sh ih m er dcl d ih n dh ix gcl g l ih s epi n ih ng s ah n h#,sil dh ih sil jh ay ih n sil r eh sil w uh sil d sh ih m er sil d ih n dh ih sil g l ih s sil n ih ng s ah n sil
fsgf0_sx207,2.16325,train/dr6/fsgf0/sx207.wav,wav,,fsgf0,string,,string,,do you hear the sleigh bells ringing,string,,0 2210 2770 4344 4929 5932 7603 9065 10200 10850 11490 13969 14813 16303 17250 17391 18841 20140 21370 22320 23268 24280 24680 26440 27880,2210 2770 4344 4929 5932 7603 9065 10200 10850 11490 13969 14813 16303 17250 17391 18841 20140 21370 22320 23268 24280 24680 26440 27880 34560,h# d ux y ih hv ih ix dh ix s l ey bcl b eh l z epi r ih ng ih ng h#,sil d uw y ih hh ih ih dh ih s l ey sil b eh l z sil r ih ng ih ng sil
ftaj0_si474,2.16325,train/dr6/ftaj0/si474.wav,wav,,ftaj0,string,,string,,the golfing fathers ruled in his favor,string,,0 2275 2587 3080 3880 4210 5586 6360 7410 8020 8935 10350 12520 13280 15380 16793 17712 18464 20040 20720 21511 21680 22080 23310 24300 25090 26320 27420 29560 30440 32119,2275 2587 3080 3880 4210 5586 6360 7410 8020 8935 10350 12520 13280 15380 16793 17712 18464 20040 20720 21511 21680 22080 23310 24300 25090 26320 27420 29560 30440 32119 34560,h# dh ix gcl g ao l f ix ng f aa dh axr z epi r uw l dcl d ix n hv ix z f ey v axr h#,sil dh ih sil g aa l f ih ng f aa dh er z sil r uw l sil d ih n hh ih z f ey v er sil
ftaj0_si1329,2.0288125,train/dr6/ftaj0/si1329.wav,wav,,ftaj0,string,,string,,this birth length seems to be typical,string,,0 2882 3437 4310 5640 6910 7070 8760 10151 10680 11306 12560 13408 14161 16600 17671 18680 19968 20344 20845 21320 21800 22000 23060 23750 24850 25560 26480 26780 27427 28100 28830 30760,2882 3437 4310 5640 6910 7070 8760 10151 10680 11306 12560 13408 14161 16600 17671 18680 19968 20344 20845 21320 21800 22000 23060 23750 24850 25560 26480 26780 27427 28100 28830 30760 32400,h# dh ih s bcl b axr th epi l eh ng th s iy m z tcl t ix bcl b iy tcl t ix pcl p ax kcl k el h#,sil dh ih s sil b er th sil l eh ng th s iy m z sil t ih sil b iy sil t ih sil p ah sil k l sil
ftaj0_sx429,2.3424375,train/dr6/ftaj0/sx429.wav,wav,,ftaj0,string,,string,,a toothpaste tube should be squeezed from the bottom,string,,0 3640 4681 5500 6500 7320 7728 8800 9210 10840 12080 12580 13800 15320 15916 17500 17960 18720 18960 19720 21639 22140 22642 23101 24570 25483 25880 26527 27154 28323 28783 29287 30181 30400 33160 33560 34214 35400,3640 4681 5500 6500 7320 7728 8800 9210 10840 12080 12580 13800 15320 15916 17500 17960 18720 18960 19720 21639 22140 22642 23101 24570 25483 25880 26527 27154 28323 28783 29287 30181 30400 33160 33560 34214 35400 37440,h# ix tcl t ux th pcl p ey s tcl t ux bcl sh uh bcl b iy s kcl k w iy z dcl f r em dh ax bcl b aa dx ax m h#,sil ih sil t uw th sil p ey s sil t uw sil sh uh sil b iy s sil k w iy z sil f r m dh ah sil b aa dx ah m sil
ftaj0_si699,3.2319999999999998,train/dr6/ftaj0/si699.wav,wav,,ftaj0,string,,string,,you're not living up to your own principles she told my discouraged people,string,,0 2172 2760 3160 3720 5720 6280 7018 8040 8760 9733 10600 11800 12520 14130 14704 16292 18320 18880 19630 20560 20826 21360 21960 23250 23728 23982 26574 28700 29201 29840 30780 31773 32360 33838 34882 35240 35569 36090 37920 38370 38790 40981 41680 42000 43237 44690 45210 46323 47484 47810 49640,2172 2760 3160 3720 5720 6280 7018 8040 8760 9733 10600 11800 12520 14130 14704 16292 18320 18880 19630 20560 20826 21360 21960 23250 23728 23982 26574 28700 29201 29840 30780 31773 32360 33838 34882 35240 35569 36090 37920 38370 38790 40981 41680 42000 43237 44690 45210 46323 47484 47810 49640 51680,h# y axr n aa q l ih v ix ng ah pcl t y axr ow n pcl p r ih n s pcl p el sh iy tcl t ow l m ay dcl d ix s kcl k er axr dcl jh pcl p iy pcl p el h#,sil y er n aa l ih v ih ng ah sil t y er ow n sil p r ih n s sil p l sh iy sil t ow l m ay sil d ih s sil k er er sil jh sil p iy sil p l sil
ftaj0_sx159,2.553625,train/dr6/ftaj0/sx159.wav,wav,,ftaj0,string,,string,,the government sought authorization of his citizenship,string,,0 2200 2480 2920 3840 4100 5221 6280 7480 8187 8600 9240 11070 12920 13320 15160 16340 17754 18620 19670 21610 23230 23960 25107 25942 26520 27480 30010 30840 31400 32230 33890 34520 35910 37230 38920 39860,2200 2480 2920 3840 4100 5221 6280 7480 8187 8600 9240 11070 12920 13320 15160 16340 17754 18620 19670 21610 23230 23960 25107 25942 26520 27480 30010 30840 31400 32230 33890 34520 35910 37230 38920 39860 40800,h# dh ix gcl g ah axr m ix n q s ao dx ao th axr ix z ey sh en ax v hv ix s ih dx ix z ix n sh ih pcl h#,sil dh ih sil g ah er m ih n s aa dx aa th er ih z ey sh n ah v hh ih s ih dx ih z ih n sh ih sil sil
ftaj0_sx249,2.144,train/dr6/ftaj0/sx249.wav,wav,,ftaj0,string,,string,,i ate every oyster on nora's plate,string,,0 4259 4637 5639 6057 7979 8647 9622 10861 11880 12449 13205 13781 16100 17211 17671 18340 19550 21221 22182 24229 25733 27320 28300 29080 29660 31665 32360,4259 4637 5639 6057 7979 8647 9622 10861 11880 12449 13205 13781 16100 17211 17671 18340 19550 21221 22182 24229 25733 27320 28300 29080 29660 31665 32360 34240,h# q ay q ey tcl q eh v r iy q oy s tcl t axr aa n ao axr z pcl p l ey q h#,sil ay ey sil eh v r iy oy s sil t er aa n aa er z sil p l ey sil
ftaj0_sx69,2.393625,train/dr6/ftaj0/sx69.wav,wav,,ftaj0,string,,string,,eat your raisins outdoors on the porch steps,string,,0 3320 3676 4920 5560 6391 7310 8546 10830 11620 12532 13580 14121 15665 16120 17000 17295 19113 20070 20620 21720 22349 22720 23320 24390 25370 26226 26840 27370 29457 29940 30250 32119 33444 33796 36190,3320 3676 4920 5560 6391 7310 8546 10830 11620 12532 13580 14121 15665 16120 17000 17295 19113 20070 20620 21720 22349 22720 23320 24390 25370 26226 26840 27370 29457 29940 30250 32119 33444 33796 36190 38240,h# q iy q y er r ey z ix n z aw q dcl d ao r z ax n dh ix pcl p ao r tcl sh tcl t eh pcl p s h#,sil iy y er r ey z ih n z aw sil d aa r z ah n dh ih sil p aa r sil sh sil t eh sil p s sil
ftaj0_sx339,1.9968125,train/dr6/ftaj0/sx339.wav,wav,,ftaj0,string,,string,,did shawn catch that big goose without help,string,,0 2240 2500 3360 4130 5760 8104 8880 9340 9990 11040 11320 12720 13270 14760 15960 16160 17240 18720 19190 20900 22440 22744 22936 23320 24146 26120 26600 27580 29140 29920 30820,2240 2500 3360 4130 5760 8104 8880 9340 9990 11040 11320 12720 13270 14760 15960 16160 17240 18720 19190 20900 22440 22744 22936 23320 24146 26120 26600 27580 29140 29920 30820 31920,h# d ih dcl sh ao ng kcl k eh tcl sh dh eh tcl b ih gcl g ux s epi w ix dh aw tcl hv eh l pcl h#,sil d ih sil sh aa ng sil k eh sil sh dh eh sil b ih sil g uw s sil w ih dh aw sil hh eh l sil sil
